True_Label,Predicted_Label,Prediction_Probability
0,1,0.6840091425699283
1,1,0.6254524806427691
0,0,0.3286466365362246
0,0,0.08358754791994727
1,1,1.0331828961353724
1,0,0.07619985193700853
1,1,0.5559587070001804
1,1,0.6250967016511139
1,1,0.8838729722793655
0,0,0.0694707957031577
1,1,0.9098974818903788
1,1,0.5505958379835713
1,0,0.4293526672131695
1,1,0.8931552005981007
1,1,0.8058035972810336
1,1,0.8273168014372804
0,0,0.37565258429364545
1,1,0.6993486800813202
0,0,0.4283982570888969
0,1,0.6337473879421827
0,0,0.13844243150311614
0,0,0.4008643695421378
0,0,0.040609323007628886
1,1,0.7299193019270309
0,1,0.535855110314717
0,1,0.7480588580420865
1,1,1.038477272999582
0,1,0.8637865042013168
0,0,0.278424998743849
0,1,0.6604332265859101
0,0,0.20701568056672565
1,1,0.7292423217890958
0,0,0.3198186656622639
1,1,0.8421863020651829
0,0,0.2296985266430583
1,1,0.8738296989949195
1,1,0.8090133264372549
1,1,0.8137757081688208
1,1,0.6253442469989571
1,1,0.6296942687908145
1,1,0.6129618787671368
1,1,0.629675303101821
1,1,0.7202389080552638
0,0,0.36580323409509236
1,1,1.0206955718279929
1,1,0.5747343644596185
0,0,0.28840388184581384
0,1,0.7072901822164109
0,0,0.41322675804179687
0,1,0.5336218070250199
1,1,1.068306786820705
0,0,0.20443027157191485
0,0,0.47895611211734945
1,0,0.46637949416518804
1,1,0.7193458594242905
1,0,0.19762491620867556
0,1,0.5349520865660105
0,0,0.3446863929170606
1,0,0.3583526143357674
1,1,0.803527561470538
0,1,0.531570717973937
1,1,0.6028554946143913
1,1,0.6630120293210459
0,0,0.41443485956599846
1,1,0.5270553573501113
1,1,0.8161740724023911
0,1,0.6687257520983346
0,0,0.3208259667822334
1,1,1.0119547947103764
1,1,0.7622639873489053
1,1,0.9289754729196531
1,1,0.677285148545729
0,0,0.2720161051368285
1,1,0.7410177283899453
1,1,1.0073616210630028
1,1,0.9071911107877245
1,1,0.9626290268041873
1,1,0.8792979306871833
0,1,0.7275542185583875
1,0,0.25735458705689507
1,1,0.707639616701201
1,1,0.7325765084617799
0,1,0.5039667215032343
0,1,0.6705223806511543
0,1,0.6068299168344395
1,1,0.8986842223422131
0,0,0.1483553320941558
1,1,0.8087586824636622
1,1,1.1148954011833596
0,1,0.4924079803261717
0,0,0.45170352334994124
0,1,0.5259936151836333
1,1,0.9624273531630794
1,1,0.8505187972983952
1,1,0.9277344527642111
1,1,0.7704387030742035
1,1,0.87260810613719
1,1,0.571286873744924
1,1,0.9613390395667991
1,1,0.854559508074599
0,0,0.3736964757649552
1,1,0.7635337639469292
1,1,0.8460512498120231
1,1,0.5920205259716287
0,0,0.38266609360359266
0,0,0.489492233252791
1,1,0.9610718974550718
1,1,0.7749058274218563
1,1,0.8083709435057841
1,1,0.5292178847070126
1,1,0.9226758607621726
0,1,0.794906545040179
1,1,0.9480987216164607
0,1,0.5378378437631659
1,1,1.0207816880185687
0,0,0.41322675804179687
1,1,0.8395211004731555
1,1,0.8931459406070456
0,0,0.49250190728773013
0,0,0.4729050517023204
1,1,0.5203766384467012
1,1,0.6480355687753236
0,1,0.6018501216308235
0,1,0.5297460460568827
1,1,0.924996482748603
0,0,0.426135761543687
1,1,0.501501666803825
1,1,0.8838119122705892
1,1,0.76970277618621
1,1,0.7646050753432155
1,1,0.873192641690648
1,1,0.8288747407804111
1,1,0.6961534888876273
0,0,0.2670389904677258
1,1,0.5685819055338331
1,1,0.7957072839795434
1,0,0.5056330247272605
0,1,0.8531638848536348
0,0,0.44091017869306076
1,1,0.8357158996671341
1,1,0.6616940316795903
0,1,0.6128977044153103
0,0,0.05474283785285474
0,0,0.20485794789232786
0,0,0.4052420097007191
1,1,0.9469283873805547
1,1,1.0228887494510368
1,1,0.7351484685021868
0,0,0.05778214383340585
0,1,0.6032696275300073
1,1,0.9463074891921593
1,1,0.8338467571930467
1,1,0.8593887324845169
1,1,0.9795104968116451
1,1,0.5346909698186268
1,1,0.9414910006814475
1,1,0.8149441636604328
1,0,-0.007167677533107294
1,1,0.9503361417257837
1,1,0.9576748991157403
1,1,0.5648916441053726
1,1,0.6590087874633438
0,1,0.49206326052049665
1,1,0.8297939693397322
1,1,0.7427730180548988
0,0,0.05721928310679588
0,1,0.5399228729484838
0,0,0.14018671922797887
1,1,0.5422010595664816
0,0,0.37975530559270587
0,1,0.5576548152380556
1,1,0.9725498311264984
0,0,0.3526607136518799
1,1,0.997625120299275
1,1,0.726639329589331
1,1,0.7106361744265806
1,1,0.7517389697216146
0,1,0.6128732598742797
0,1,0.5831023525243337
1,1,0.5122073125400417
1,1,0.7970543870991402
0,0,0.27040385187972704
1,0,0.36213019813256975
0,1,0.5715780155247975
0,1,0.6661876512058362
0,1,0.8584572967198628
0,1,0.918415098258351
0,1,0.5431328194092149
1,1,0.9572616883960496
0,0,0.2149862696869173
0,0,0.4982634888730889
0,1,0.5637655647561567
0,1,0.7943324530448999
1,1,0.8633806323986599
1,1,0.8815154859347356
0,0,0.07261399375558328
0,0,0.2175099184161103
0,1,0.5100527663948764
1,1,0.9803240306871371
0,1,0.5428980163721271
0,0,0.39550560695100445
1,1,0.8135744456821857
0,0,0.21734842401536128
0,0,0.273071264287858
0,0,0.2362371181920806
1,1,0.9325663415996857
1,0,0.3977920379931816
0,0,0.10790725554876743
0,0,0.33136430429862485
0,1,0.6256829556389087
0,0,0.20986833455989345
0,0,0.38511199178786293
0,1,0.7250786877147727
0,1,0.7742925146063304
1,1,1.0953518489731544
0,0,0.48904612696412164
1,1,0.9386601312732157
1,1,0.9586835785889333
1,0,0.40736524816474634
1,1,0.7370700722805255
1,1,0.967516986374067
0,0,0.19490177030524453
1,0,0.08959891247445981
0,0,0.49409224420981834
1,1,1.0334258845655664
0,0,0.2607494262093368
0,1,0.5576548152380556
1,1,0.889329795497979
0,0,0.15803164674079723
1,1,0.6627828633628643
1,1,0.8467781165314481
1,1,0.991230070240053
1,1,0.8437466455683369
1,1,0.5508991105351887
1,1,0.9978772774010464
0,1,0.6061616268389801
1,1,1.0141670071171132
1,0,-0.05077644285614025
1,1,0.6732258114088978
1,1,0.7971177746501381
1,1,0.9895983478835781
1,1,0.8061724140775762
0,1,0.5097758294072313
0,0,0.24450966922045841
1,1,0.5788124216798551
1,0,0.39999218596881175
1,1,0.9178154748549145
0,1,0.8440415024912296
0,0,0.4888846937585146
1,1,0.8707828932028481
1,1,0.5677143004559786
1,1,0.8627491826954066
1,1,0.8071142382625383
1,1,0.7694905491024538
1,1,1.004511852440211
1,1,0.9392445604097498
1,1,0.9843418478674281
1,1,0.7561150361066357
0,1,0.5542571736653119
1,1,0.6210878142053754
0,1,0.7986424929207153
0,1,0.5266775439014294
0,0,0.13422886206389512
0,0,-0.09772090997996655
0,0,0.3601802312142722
0,1,0.5054113168112855
0,1,0.8750781436594091
0,1,0.5932965696894986
0,0,0.2795683226897915
1,1,0.6948753961477727
0,1,0.7632836260231126
1,1,0.680713696646921
1,1,0.5551744585699414
1,1,0.9157551846898644
1,1,0.9787454976738914
0,1,0.7181847514310981
1,0,0.5113938235553821
1,1,0.7173975416703847
0,0,0.4328381294359408
0,0,0.11460811232014337
1,1,0.6968636612254262
1,1,0.7606070248386173
0,0,0.43207133579157564
0,0,0.4679676748786261
1,1,1.0881500212620867
1,0,0.40256783947121927
1,0,0.4041853187601423
1,1,0.9105459974555575
0,0,0.27987254432894354
1,1,1.0270912391511078
1,1,1.1074345600524707
1,0,0.2543205920574814
0,1,0.5827255473571895
1,1,0.9500177658925614
1,0,0.3164003169599322
1,1,0.9749414629387807
1,1,0.49678947208099966
1,1,0.5263977404155582
1,1,0.8699354682944908
1,1,0.8742950393253258
0,0,0.3621355580954978
0,1,0.8729707177839909
1,1,0.8786205490610437
0,0,0.4196031471057391
0,0,0.31080672793668895
0,1,0.7620376938041097
1,1,0.9763945321642649
1,1,0.7491717788139741
1,1,0.9453385506128456
0,0,0.3293233317092437
1,1,0.7978719683633473
1,1,0.9341575859496757
1,1,0.8592794002523195
0,0,0.36393681066562084
1,1,0.824631792459722
0,1,0.7060480923018982
1,1,0.7230792224007037
0,1,0.49732523114552835
1,1,0.5665541895475874
0,0,0.4965970080545318
1,1,0.661622274127357
0,0,0.4989629079591886
0,0,0.3248886587101994
0,0,0.19533179579476442
1,1,1.0959497315100482
0,0,0.4151967379188345
0,0,0.40858880042595536
1,1,0.9146208379399946
1,1,1.0248599452249194
1,0,0.4397683019332737
1,1,1.0610401122846456
1,1,1.100862991506041
1,1,0.9378989836047055
0,0,0.27564445264081083
1,1,0.584293702513008
1,1,0.956083209114392
1,1,0.6836563326924395
1,1,0.5221138889953101
1,1,0.6423968280756551
1,1,0.9923540333100224
1,1,0.7798335265766321
1,1,0.8113644552982417
0,0,0.42932661259184285
1,1,0.8866784364705355
1,1,0.5414369347450284
1,1,0.9916031155809506
1,1,0.9700825786082092
0,0,0.3705589862417059
1,1,0.8760289189930223
0,1,0.8358553423711632
1,0,0.16339291072842704
1,1,0.9611233827402268
0,1,0.7543479102818619
0,1,0.5466613780846812
1,1,0.6796940492602749
1,1,0.9218649176011514
1,1,0.7487855838124964
0,0,0.46738607003805244
1,1,0.8318249228148942
1,1,0.7547083629326533
1,1,0.8044385625341641
1,0,0.34091168610671396
1,1,0.7088304794256769
1,1,1.0298775977898114
1,1,0.7691069057511253
1,1,0.9801041218141112
0,0,0.4546349917680903
1,1,1.0918860013017508
0,0,0.2988245050314374
1,1,0.9534570767040267
1,1,0.543838866025012
0,0,0.2532080669004954
1,1,1.0911090776233845
1,0,0.38975145962869506
1,1,1.0459469491805227
1,0,0.3656361485972625
1,1,0.9610935557335691
1,1,0.8028405486389694
1,1,0.6898705425251976
0,0,0.3677427871781419
0,0,0.20616736698902263
0,0,0.4197518879359051
0,0,0.2720161051368285
0,1,0.7852834732958441
1,1,0.6770121743142145
1,1,1.007057162116802
1,1,0.8606439656440952
1,1,1.012363827802077
1,1,0.7609489919485379
1,1,0.7676636379418624
0,0,0.5017505545527079
0,0,0.31259863065195337
0,0,-0.010072133250245535
1,1,0.8700220815193053
1,1,0.8480277873144966
1,0,0.3606133697820278
1,1,0.7526731741400497
1,1,0.7890225947328409
1,0,0.373053099841139
0,0,0.30124186567993305
0,1,0.6616969808834433
1,1,0.876162103504352
1,0,0.25309232796129527
1,1,0.988722954797041
1,1,0.5077618219707218
1,0,0.3316734504109135
1,0,0.41833590858021663
1,1,0.6692341906007322
0,1,0.9726345278828431
1,1,0.9128057295582209
1,1,0.925422567827449
1,1,0.6016545028209264
0,0,0.3105784862355603
0,0,0.4779045398569714
1,1,0.8048644844632415
1,1,0.855234020920347
0,0,0.44247754020514896
0,1,0.6819355937988001
1,1,1.0134470794559003
1,1,0.942726538257895
1,1,0.8786205490610435
0,0,0.12225411532810873
1,1,0.8165027849306543
1,0,0.08432604004004815
0,1,0.960707946653641
1,1,0.5310491644377595
1,1,0.6187958749263993
1,1,0.7260850068874747
1,1,0.6825999441143071
1,1,0.7200821077781034
0,1,0.8116239784777152
0,0,0.48270412793127415
1,1,0.6063483261654931
1,1,0.8957447484789964
1,1,0.9356689862213674
0,0,0.29398488685352614
0,0,0.30850416320133717
1,0,0.2072491680320437
1,1,0.9905754766199681
1,1,0.921023886268474
1,1,0.5628852002359541
0,0,0.3537596378047025
1,1,0.8111989600334353
0,0,0.11000024300462159
0,0,0.5239063691580618
0,0,0.2894848270412897
0,0,0.4069459954960347
1,1,0.8453348391329143
0,0,0.09219031588209063
1,1,0.8043999330635752
1,1,0.8656598175305492
0,1,0.9961265675224842
0,0,0.4320395701767266
0,1,0.6104413816289938
0,0,0.314254865670614
0,1,0.6190415173095328
1,1,0.944665193527281
1,1,0.6872283478819172
1,1,0.9831316324514265
1,1,1.1252665105796649
1,1,0.7164239246328327
0,1,0.6936726598412701
1,1,0.9416078449517912
1,1,0.6674036139461675
1,0,0.3506409636327142
0,0,0.2048579478923278
0,1,0.7761528200377033
1,1,0.628376191651767
0,1,0.7955768704926331
0,0,0.3027231276830017
1,0,0.28457805899886857
1,1,0.6312447759654571
1,1,0.8384588286524194
0,0,0.3524543383193918
0,1,0.6676339997356153
0,0,0.4119488356198301
1,1,0.9344665616594796
0,0,0.31401777333077724
0,0,0.2890380212092217
0,0,0.48051604662272274
1,1,0.8891822471705713
0,1,0.7459039062311401
0,0,0.2747045679957355
1,1,1.0464781562980865
0,0,0.24703178700002776
1,1,0.7303852100978035
1,0,0.4488354644080368
1,1,1.1329414073119046
1,1,0.8348053763493116
1,1,0.6010536055541552
1,1,0.8971288737786889
1,1,0.5343893183619436
1,1,1.0470186738460472
0,0,0.16545845055172043
1,1,0.9682394487176005
0,1,0.9203218414271926
1,1,0.6616940316795901
0,1,0.5599321361643134
1,0,0.18032611212093738
1,1,0.7455392910918895
1,1,1.0459469491805224
1,1,0.8595853068663393
0,0,0.1200986302851494
1,1,0.9598424220826963
1,1,0.8013226376752451
1,1,0.8048229126339669
0,0,0.3322876036889087
1,1,0.6593893035399437
1,1,1.0391704158726887
1,0,0.48250822866374216
0,0,0.43360490097466275
0,0,0.05918170998415593
1,1,0.8432474758385702
1,1,0.9769880049556223
1,0,0.4669769896388014
1,0,0.38844012524353433
1,1,0.911781951552624
1,1,0.6927610247749885
1,1,0.9260481260791307
1,1,0.7587927694979312
0,1,0.535732680428959
1,1,0.6644914834234779
1,1,0.8297347845387918
0,0,0.45319626814190456
1,1,0.7107031657838874
1,1,0.5488097801858454
1,1,0.865499612933108
0,1,0.5091621021069944
1,1,0.8720634093458278
0,0,0.24974924648966562
1,1,0.9424275428109204
1,0,0.3013685946594642
0,0,0.3063993664733699
1,1,0.9011678926624211
1,1,1.0232140738084798
0,0,0.14851058646478857
1,1,0.7265288688903613
1,1,0.6899932666200799
0,1,0.6538199422694891
1,1,0.7444707056629681
1,1,0.9210238862684739
1,1,0.9546992580632645
1,1,0.9651035865463132
1,1,0.9132000960762283
1,1,1.0022202914662866
1,1,0.9580059611516972
0,0,0.44259009998034066
0,1,0.673410967013022
0,0,0.3908376841136839
1,1,0.7880310638316177
0,1,0.6318427817761453
1,1,0.5506152610098866
1,1,0.7067529094940304
1,1,0.5995073513692901
1,1,0.5366330566578905
0,1,0.9659548998198559
0,0,0.20150305358763237
1,1,0.9195030896447911
1,1,0.7914739651893025
1,1,0.9782449538381084
0,1,0.7638686193165041
1,1,0.6361624024455503
1,1,0.6225073046864787
1,1,1.0150187836152826
1,0,0.25309606914868554
1,0,0.5055698863645274
1,0,0.354558282381171
1,0,0.4896128712477176
1,1,0.6983987963785523
1,1,0.5576866985138706
1,1,1.041549901314397
1,1,0.9680724425515483
0,1,0.9820838160465961
1,0,0.2325564891664674
1,1,0.6636692904407806
1,1,1.009450481499635
1,0,0.323071303047219
1,1,0.8119977745166471
1,1,0.808604374359828
0,1,0.8466526842609794
0,1,0.576755233128025
0,1,0.7468236749015636
1,1,0.9774866543458612
0,1,0.6960689972247571
1,0,0.4073272820760205
0,0,0.40229978869010274
1,1,0.8682198067210202
1,0,0.49876514058795374
1,1,1.1446102188723137
0,0,0.23504866381900946
1,1,0.6250864306314382
0,0,0.059286443004030166
1,1,0.9931522790352038
1,0,0.15547383035625761
1,0,0.41621345102660057
1,1,0.5401049821985308
0,0,0.44022674202928436
1,1,0.7426780555149833
1,1,0.5407890631198333
0,0,0.42703948210169324
1,1,0.7642533724835179
0,0,0.34016582092802683
1,1,0.8999280469715913
1,0,0.3832750356739244
1,1,0.7857273578931128
0,0,0.39289602425968206
1,1,0.9880484071599819
1,1,0.6145855430404638
1,1,1.0987067826743253
0,0,0.4511928386265769
1,1,0.9392255543128402
1,1,0.8681543631979206
1,1,0.797285347414177
0,0,0.4680576998647464
0,0,0.47677065106321354
1,1,0.610996206641847
1,1,0.9369966307909257
1,1,0.8311865802341055
0,0,0.35375963780470265
1,0,0.14962973503597993
1,1,0.9637909513452684
1,1,0.8448469955391543
0,0,0.4847947740486315
1,1,0.864933677476686
1,1,1.0271488640814557
0,1,0.5581443677959782
1,1,1.087070464309918
1,1,1.0395298941009377
1,1,0.8812592120963469
1,1,0.8087586824636622
1,1,0.6261159616041232
1,1,0.8475015320201053
0,1,0.6220383772681938
1,1,0.7964313920974145
1,1,0.7403701609284642
0,0,0.4285478695549815
1,1,0.8376802819213482
1,1,1.1201650549563265
1,1,0.6855114775214959
1,1,1.010808491567583
0,1,0.5643334673997455
0,0,0.43081049741685273
0,1,0.6919820881388371
1,0,0.47940302746815683
1,1,1.053480687074266
0,0,0.2955695801542244
1,1,0.7396668034791706
0,0,0.4989629079591887
1,1,0.797184114663781
1,1,0.9731794429298322
0,1,0.664555396809106
1,0,0.390252962708137
1,1,1.0145265716443945
0,1,0.6885905210730343
1,1,1.0321615231717163
1,0,0.28627626730998823
1,1,1.0183115090591301
1,0,0.3942191954813722
0,0,0.47336516191922645
0,1,0.851229922081953
0,0,0.050415018360717045
1,1,0.6091919603727993
1,1,0.936426013926061
1,1,0.7592318160735201
1,0,0.4493063265289628
1,1,0.6790105309613624
0,1,0.4733188842620935
0,0,0.02557527681479165
1,1,0.782257365376595
1,1,0.8854755080542904
1,0,0.3929553344563034
0,0,0.4150060255998766
0,0,0.20576781791598875
1,1,0.8269584144529283
1,1,0.9315153026843355
0,1,0.6672125846189102
1,1,0.7994012958672364
1,1,0.8625362539041136
1,1,0.9325332136002862
1,1,0.8255355965209444
0,0,0.43917871022031907
1,1,0.9260642168708892
1,1,0.8802189012688413
0,0,0.04475872706377907
1,1,0.8514110508342068
0,0,0.03496847182506398
1,1,0.7761755723866635
0,0,0.4804415747032798
0,0,0.19382544879512914
0,1,0.6552341955948139
0,1,0.5633767502854365
1,1,0.6637302211764183
0,0,0.475989375985569
0,0,0.17569895693564658
1,1,0.5757951467977704
1,1,0.9190621901303644
1,1,0.8891009693762915
0,0,-0.0003957522915530202
0,0,0.4736952845212742
0,0,0.447660338044318
1,1,0.6093166288204217
1,1,0.838584602114339
1,1,0.6719009584062757
0,0,0.3880798627163973
1,1,0.8985501449336114
0,0,0.027071955590823073
1,1,0.7432024430247426
1,1,1.0331828961353722
1,1,0.8458009858274307
1,1,0.9392255543128402
1,1,0.9131538508185904
1,1,0.9315350977940376
1,1,1.0520572085512194
0,1,0.5965326995868828
1,1,0.9288583994263615
0,0,0.30718096823675267
0,1,0.4852792649726455
1,1,0.9366913753477689
0,0,0.16606383049253443
1,1,0.7488954743825621
1,1,0.7200821077781034
1,1,0.6730530763189019
1,0,0.4110700241225619
1,1,0.8550322445718909
1,1,0.9116537674812522
1,1,0.5048519084862372
1,1,0.7298626220440589
0,0,0.3751925295648024
0,0,0.3834743033186265
1,0,0.20724916803204368
0,1,0.5625312898028476
0,0,0.3533946685455672
1,1,1.089360927141224
0,1,0.5217822058135093
0,0,0.46810811761836046
0,1,0.8240161796469042
0,1,0.6351095773610753
0,0,0.1532874255571336
0,0,0.34026279502982504
0,0,0.2233689763965933
1,1,0.6757154345419688
0,0,0.41813552995953096
1,1,0.8971001440940011
0,1,0.7845803346152955
0,0,0.4677220112782471
1,1,0.9676256706949407
1,0,0.3776524642347834
1,1,0.6789092453771265
1,0,0.39202214767820137
1,1,1.0344462303461492
0,1,0.729190714730262
0,0,0.4187794310402134
0,1,0.6616969808834433
0,1,0.49209598025834095
1,1,0.8083709435057841
1,0,0.4025705882684658
0,0,0.3433030648934194
1,1,0.9207583920512123
1,1,0.7006115141470042
1,1,0.8918313250272327
1,1,0.6923191521248442
0,1,0.9422894756000637
0,0,0.20416269673490167
0,1,0.7615187001898474
1,0,0.08242282490832993
0,0,0.27987254432894354
1,1,0.674526362481277
1,1,0.913346566671431
0,0,-0.02445765925314693
0,0,0.03340098615229906
0,1,0.9237846338040988
1,1,0.728751648601883
0,1,0.7129025123320296
0,1,0.6849299246323493
0,1,0.559420082643828
1,1,0.8129108605075919
1,1,0.6119424848961204
1,1,0.840143806338936
1,1,0.7043517564292492
1,1,0.6355455042687574
0,1,0.4653285344133861
0,0,0.3337225256848895
1,1,0.6157690916091456
0,1,0.7173465918105872
1,0,0.4718068372893489
1,1,1.0027621204066577
0,0,0.35756402451320113
1,1,1.011391870656493
1,1,0.8990881825043499
1,1,0.743260925799145
0,0,0.46874921987803064
1,0,0.4177590555666558
0,1,0.5844504456653239
0,1,0.8505927272042664
1,1,0.9963600608111663
1,1,0.6336483903876589
0,0,0.16275682420337226
1,1,0.5506152610098866
0,1,0.8579068068586915
1,1,0.9517939348518396
1,1,0.5352336757458027
1,1,0.9477395257651324
0,1,0.8277589056418477
1,1,0.6724837431930111
0,1,0.7672308178399184
1,1,0.6311403434818218
0,0,0.4135570893217861
0,1,0.5305655515556266
0,1,0.651782485734222
1,1,1.062594799754549
0,0,0.3462060328266735
0,0,0.22959586171004073
0,0,0.488028339108201
1,1,0.5995446801257532
1,1,0.780244304902334
0,0,0.502099595903643
0,1,0.9276694464723617
1,1,1.0340968547634393
1,1,0.8624551335635691
0,0,0.3833265060040439
1,1,0.6482818694437051
0,0,0.19618532206752679
0,0,0.3685421263651063
1,0,0.06757670984209767
0,0,0.4327789612821625
1,1,0.6225385318575498
1,1,0.855234020920347
0,1,0.5746562140836773
1,1,0.8792757628673675
0,1,0.6128732598742797
0,0,0.17327682287441948
0,0,0.49411537687008805
0,0,0.16237227095601645
1,1,0.5395593217810931
0,1,0.533933855620545
1,1,0.8922907854395744
0,1,0.6673412257655217
0,0,0.3453948541698441
1,1,0.6082369163314681
1,1,0.9292865188074926
1,1,0.8865076937221614
1,0,0.28972689501584015
1,1,0.6266823599190843
1,1,0.7430104677617805
0,0,0.4671966956210566
1,1,0.6531177273131191
1,1,0.5932748588802154
0,1,0.9666190225168115
0,1,0.9750636709045123
1,1,0.6283761916517671
1,1,0.7918357514060258
0,1,0.7194019975321699
1,1,0.5640618827449646
1,0,0.4180316047027045
1,1,0.8060128475087265
1,1,0.8810976806989448
1,1,0.9659189450493315
0,1,0.46566658399685174
1,0,0.3761573611707397
1,1,0.8357158996671341
0,1,0.8401130405174214
1,1,0.806898961399326
0,0,0.21113247742567806
1,1,0.8967592329853806
1,1,0.9078203109892803
1,1,0.9279938463676649
0,0,0.3137822782701213
0,1,0.6065947754905207
1,1,0.9752992282305017
1,0,0.21337627923248204
